Customer_ID,Customer Country,Booking_ID,Hotel,City,Booking Date,Lead Time ,Arrival Date,Adults,Childrens,Total Guests,No. of Weekend Nights,No. of Week Nights,Total Nights Stay,Meal Type,Booking Status,Customer Cancel Count,Average Daily Rate,Market Segment,Reserved Room Type,Assigned Room Type,Special Request
CUST_059,Canada,INN00630,City Hotel,Chennai,17-Nov-23,117,13-Mar-24,2,2,4,1,2,3,Breakfast,1,1,101,Online Self / TA,Deluxe,Premium,0
CUST_358,Australia,INN00631,City Hotel,Kolkata,4-Feb-24,72,16-Apr-24,2,0,2,0,3,3,Breakfast,1,2,145,Online Self / TA,Premium,Premium,0
CUST_131,India,INN00632,City Hotel,Indore,22-Oct-24,19,10-Nov-24,2,0,2,0,2,2,Breakfast,1,2,173,Online Self / TA,Deluxe,Deluxe,0
CUST_472,India,INN00633,Resort Hotel,Lucknow,1-Apr-24,34,5-May-24,2,0,2,0,1,1,Not Selected,0,0,217,Direct,Deluxe,Premium,1
CUST_454,UK,INN00634,Resort Hotel,Kolkata,24-Apr-24,9,3-May-24,1,0,1,0,2,2,Breakfast,0,0,164,Company TA/TO,Premium,Premium,2
CUST_541,India,INN00635,Resort Hotel,Pune,8-Sep-24,8,16-Sep-24,2,0,2,0,3,3,Breakfast,0,2,173,Company TA/TO,Deluxe,Premium,2
CUST_427,UAE,INN00636,Resort Hotel,Chennai,17-May-24,36,22-Jun-24,2,0,2,0,2,2,Breakfast,1,1,113,Online Self / TA,Standard,Deluxe,0
CUST_172,India,INN00637,Resort Hotel,Jaipur,20-Jan-24,22,11-Feb-24,2,0,2,0,2,2,Breakfast,0,0,153,Groups,Standard,Deluxe,2
CUST_083,USA,INN00638,City Hotel,Kolkata,26-Aug-24,22,17-Sep-24,2,0,2,1,3,4,Breakfast,0,1,173,Online Self / TA,Deluxe,Deluxe,2
CUST_339,Canada,INN00639,City Hotel,Mumbai,21-Dec-23,22,12-Jan-24,1,0,1,0,4,4,Breakfast,0,1,153,Groups,Standard,Deluxe,2
CUST_204,UK,INN00640,City Hotel,Kochi,3-Nov-24,36,9-Dec-24,2,0,2,0,2,2,Breakfast & Dinner,0,0,134,Company TA/TO,Standard,Deluxe,0
CUST_223,USA,INN00641,Resort Hotel,Indore,30-Sep-24,22,22-Oct-24,2,0,2,2,1,3,Breakfast,0,0,153,Company TA/TO,Standard,Standard,2
CUST_197,UAE,INN00642,Resort Hotel,Chandigarh,1-Feb-24,22,23-Feb-24,3,0,3,2,2,4,Breakfast,1,1,233,Company TA/TO,Premium,Premium,2
CUST_136,France,INN00643,Resort Hotel,Delhi,19-Jul-24,18,6-Aug-24,2,0,2,2,1,3,Breakfast,1,1,154,Online Self / TA,Deluxe,Deluxe,0
CUST_378,Australia,INN00644,Resort Hotel,Bhopal,5-Dec-24,8,13-Dec-24,2,0,2,2,4,6,Breakfast,1,4,173,Company TA/TO,Deluxe,Deluxe,2
CUST_439,Canada,INN00645,Resort Hotel,Jaipur,4-Feb-24,67,11-Apr-24,2,0,2,2,2,4,Not Selected,1,2,135,Online Self / TA,Deluxe,Deluxe,1
CUST_217,UAE,INN00646,Resort Hotel,Bhopal,1-Jun-24,105,14-Sep-24,2,0,2,1,1,2,Breakfast,1,2,133,Online Self / TA,Premium,Premium,0
CUST_446,France,INN00647,Resort Hotel,Bangalore,7-Dec-24,1,8-Dec-24,2,0,2,1,4,5,Breakfast,0,0,223,Online Self / TA,Premium,Premium,0
CUST_549,Canada,INN00648,City Hotel,Pune,11-Nov-23,67,17-Jan-24,2,0,2,0,3,3,Breakfast,0,0,135,Online Self / TA,Deluxe,Deluxe,1
CUST_552,India,INN00649,City Hotel,Hyderabad,25-Mar-24,39,3-May-24,2,0,2,0,3,3,Breakfast,0,0,107,Company TA/TO,Standard,Standard,0
CUST_127,UAE,INN00650,City Hotel,Mumbai,29-Sep-24,45,13-Nov-24,2,0,2,2,3,5,Breakfast,0,0,127,Online Self / TA,Standard,Standard,0
CUST_058,Australia,INN00651,Resort Hotel,Bangalore,9-Dec-23,45,23-Jan-24,2,0,2,0,1,1,Not Selected,1,1,135,Direct,Deluxe,Deluxe,0
CUST_125,Germany,INN00652,Resort Hotel,Ahmedabad,22-Feb-24,14,7-Mar-24,2,0,2,1,2,3,Breakfast,0,0,150,Online Self / TA,Standard,Standard,1
CUST_143,USA,INN00653,Resort Hotel,Chandigarh,12-Apr-24,53,4-Jun-24,2,0,2,0,1,1,Not Selected,0,0,161,Online Self / TA,Standard,Standard,0
CUST_283,USA,INN00654,Resort Hotel,Goa,6-Dec-23,28,3-Jan-24,3,0,3,1,2,3,Breakfast,0,0,107,Direct,Standard,Standard,0
CUST_001,India,INN00655,Resort Hotel,Jaipur,8-Jul-24,55,1-Sep-24,2,0,2,1,2,3,Breakfast,1,1,75,Online Self / TA,Standard,Standard,1
CUST_243,USA,INN00656,City Hotel,Jaipur,6-Jun-24,55,31-Jul-24,2,0,2,0,2,2,Breakfast & Dinner,1,3,75,Online Self / TA,Standard,Standard,1
CUST_501,India,INN00657,City Hotel,Goa,10-Oct-24,25,4-Nov-24,2,2,4,2,1,3,Breakfast,1,2,115,Online Self / TA,Standard,Standard,0
CUST_092,India,INN00658,City Hotel,Ahmedabad,6-Nov-24,43,19-Dec-24,2,2,4,0,2,2,Breakfast,0,0,159,Online Self / TA,Standard,Deluxe,1
CUST_534,UK,INN00659,City Hotel,Kochi,10-Apr-24,109,28-Jul-24,2,0,2,1,2,3,Breakfast,0,2,163,Online Self / TA,Standard,Standard,2
CUST_560,India,INN00660,City Hotel,Goa,1-Jan-24,62,3-Mar-24,2,0,2,1,2,3,Breakfast,1,1,210,Direct,Premium,Premium,0
CUST_452,India,INN00661,City Hotel,Delhi,27-Jul-24,25,21-Aug-24,2,0,2,1,0,1,Breakfast,0,1,154,Direct,Deluxe,Deluxe,2
CUST_138,Australia,INN00662,Resort Hotel,Mumbai,17-Dec-23,43,29-Jan-24,2,0,2,0,1,1,Breakfast,0,0,166,Online Self / TA,Standard,Deluxe,0
CUST_130,India,INN00663,Resort Hotel,Bangalore,22-Jun-24,35,27-Jul-24,1,0,1,0,1,1,Breakfast,0,1,133,Direct,Premium,Premium,0
CUST_559,Canada,INN00664,Resort Hotel,Kolkata,10-Jun-24,42,22-Jul-24,2,0,2,0,3,3,Breakfast,1,2,107,Online Self / TA,Standard,Standard,0
CUST_229,Canada,INN00665,Resort Hotel,Delhi,27-Nov-23,312,4-Oct-24,2,0,2,1,1,2,Breakfast,0,0,122,Online Self / TA,Standard,Standard,1
CUST_323,USA,INN00666,Resort Hotel,Mumbai,22-Jul-24,30,21-Aug-24,2,0,2,2,0,2,Breakfast & Dinner,0,0,135,Company TA/TO,Deluxe,Deluxe,0
CUST_227,UAE,INN00667,Resort Hotel,Kochi,10-Oct-24,47,26-Nov-24,2,0,2,0,1,1,Breakfast & Dinner,0,1,133,Online Self / TA,Standard,Deluxe,0
CUST_155,Germany,INN00668,Resort Hotel,Kolkata,30-May-24,40,9-Jul-24,2,1,3,2,1,3,Not Selected,1,3,107,Company TA/TO,Standard,Deluxe,0
CUST_556,France,INN00669,City Hotel,Bangalore,21-Feb-24,11,3-Mar-24,1,0,1,0,3,3,Breakfast,0,0,118,Company TA/TO,Standard,Standard,0
CUST_216,France,INN00670,City Hotel,Chennai,2-May-24,39,10-Jun-24,2,0,2,2,3,5,Breakfast,0,0,107,Online Self / TA,Standard,Standard,0
CUST_526,France,INN00671,City Hotel,Bangalore,14-Jun-24,39,23-Jul-24,2,0,2,0,2,2,Breakfast & Dinner,1,2,121,Online Self / TA,Standard,Standard,0
CUST_108,Australia,INN00672,Resort Hotel,Delhi,4-Mar-24,1,5-Mar-24,2,0,2,1,1,2,Not Selected,0,0,147,Direct,Deluxe,Deluxe,0
CUST_178,Australia,INN00673,Resort Hotel,Delhi,22-Dec-23,12,3-Jan-24,2,0,2,0,3,3,Breakfast,0,1,153,Company TA/TO,Standard,Standard,2
CUST_349,Canada,INN00674,Resort Hotel,Delhi,29-May-24,16,14-Jun-24,2,0,2,1,0,1,Breakfast & Dinner,1,2,153,Online Self / TA,Standard,Standard,1
CUST_444,UK,INN00675,Resort Hotel,Mumbai,25-Jun-24,16,11-Jul-24,2,0,2,0,2,2,Breakfast & Dinner,0,0,134,Company TA/TO,Standard,Deluxe,0
CUST_199,Canada,INN00676,Resort Hotel,Lucknow,13-Nov-24,12,25-Nov-24,2,0,2,2,0,2,Not Selected,0,0,153,Direct,Standard,Deluxe,1
CUST_035,Germany,INN00677,Resort Hotel,Lucknow,1-Oct-24,51,21-Nov-24,2,0,2,0,1,1,Breakfast,0,0,118,Direct,Standard,Standard,0
CUST_369,Canada,INN00678,City Hotel,Bangalore,26-Aug-24,67,1-Nov-24,2,0,2,2,0,2,Not Selected,0,2,134,Company TA/TO,Standard,Standard,1
CUST_384,UK,INN00679,City Hotel,Delhi,27-Sep-24,52,18-Nov-24,1,0,1,2,5,7,Not Selected,0,0,135,Direct,Standard,Standard,2
CUST_415,Germany,INN00680,City Hotel,Delhi,8-Jul-24,25,2-Aug-24,2,0,2,2,2,4,Breakfast,0,0,159,Online Self / TA,Deluxe,Deluxe,2
CUST_561,India,INN00681,City Hotel,Indore,18-Jul-24,94,20-Oct-24,2,0,2,2,0,2,Not Selected,0,1,134,Online Self / TA,Standard,Deluxe,1
CUST_227,UAE,INN00682,City Hotel,Jaipur,28-Sep-24,54,21-Nov-24,2,0,2,2,3,5,Breakfast,1,1,134,Online Self / TA,Standard,Standard,0
CUST_347,UAE,INN00683,City Hotel,Hyderabad,1-Feb-24,33,5-Mar-24,2,0,2,0,3,3,Breakfast,0,0,142,Online Self / TA,Deluxe,Deluxe,1
CUST_360,India,INN00684,Resort Hotel,Hyderabad,22-Sep-24,47,8-Nov-24,2,0,2,1,2,3,Breakfast & Dinner,0,1,240,Online Self / TA,Premium,Premium,0
CUST_378,Australia,INN00685,Resort Hotel,Hyderabad,6-Nov-24,43,19-Dec-24,2,0,2,0,1,1,Not Selected,0,4,134,Online Self / TA,Standard,Deluxe,0
CUST_286,France,INN00686,Resort Hotel,Mumbai,19-Jan-24,87,15-Apr-24,2,0,2,1,3,4,Breakfast,0,3,134,Online Self / TA,Standard,Standard,3
CUST_299,Canada,INN00687,Resort Hotel,Kolkata,16-May-24,54,9-Jul-24,1,0,1,1,2,3,Breakfast,0,1,147,Online Self / TA,Standard,Standard,0
CUST_336,France,INN00688,Resort Hotel,Bhopal,26-Apr-24,32,28-May-24,2,0,2,2,5,7,Not Selected,1,1,176,Online Self / TA,Premium,Premium,0
CUST_398,Australia,INN00689,Resort Hotel,Kochi,9-Jul-24,29,7-Aug-24,1,0,1,0,3,3,Not Selected,0,0,121,Groups,Standard,Deluxe,1
CUST_258,Australia,INN00690,City Hotel,Kolkata,6-Aug-24,96,10-Nov-24,2,0,2,0,2,2,Breakfast,1,1,166,Company TA/TO,Standard,Standard,1
CUST_417,UAE,INN00691,City Hotel,Mumbai,30-Mar-24,100,8-Jul-24,2,0,2,0,2,2,Breakfast,0,0,134,Online Self / TA,Standard,Standard,0
CUST_255,Germany,INN00692,City Hotel,Mumbai,24-Aug-24,54,17-Oct-24,2,0,2,0,4,4,Breakfast,1,1,147,Company TA/TO,Standard,Standard,0
CUST_165,Germany,INN00693,City Hotel,Bhopal,6-Apr-24,75,20-Jun-24,2,0,2,2,4,6,Breakfast,0,0,167,Online Self / TA,Deluxe,Deluxe,1
CUST_118,Australia,INN00694,City Hotel,Lucknow,25-Mar-24,31,25-Apr-24,2,0,2,1,2,3,Breakfast,0,0,107,Online Self / TA,Standard,Standard,0
CUST_248,Australia,INN00695,City Hotel,Lucknow,17-Jan-24,25,11-Feb-24,2,0,2,2,1,3,Breakfast,0,0,132,Company TA/TO,Standard,Standard,0
CUST_493,USA,INN00696,Resort Hotel,Chandigarh,16-Apr-24,61,16-Jun-24,2,0,2,0,2,2,Breakfast & Dinner,1,1,233,Online Self / TA,Premium,Premium,0
CUST_243,USA,INN00697,Resort Hotel,Pune,4-Jul-24,60,2-Sep-24,2,0,2,2,4,6,Not Selected,0,3,90,Online Self / TA,Standard,Standard,1
CUST_273,USA,INN00698,Resort Hotel,Ahmedabad,19-Sep-24,31,20-Oct-24,2,2,4,2,2,4,Breakfast,0,1,121,Direct,Standard,Standard,1
CUST_373,USA,INN00699,Resort Hotel,Jaipur,3-Jul-24,107,18-Oct-24,2,0,2,0,3,3,Not Selected,0,1,125,Online Self / TA,Standard,Standard,2
CUST_078,Australia,INN00700,Resort Hotel,Lucknow,24-Aug-24,31,24-Sep-24,2,0,2,0,1,1,Breakfast,0,0,154,Company TA/TO,Deluxe,Premium,1
CUST_126,France,INN00701,City Hotel,Ahmedabad,12-Jun-24,115,5-Oct-24,3,1,4,1,2,3,Breakfast,0,0,121,Direct,Standard,Standard,2
CUST_099,Canada,INN00702,City Hotel,Kolkata,10-Jun-24,59,8-Aug-24,2,0,2,0,1,1,Not Selected,0,1,114,Online Self / TA,Deluxe,Deluxe,1
CUST_329,Canada,INN00703,Resort Hotel,Pune,2-Jul-24,85,25-Sep-24,2,2,4,0,1,1,Breakfast,0,1,107,Direct,Standard,Standard,0
CUST_048,Australia,INN00704,Resort Hotel,Kochi,12-Jun-24,0,12-Jun-24,2,0,2,2,2,4,Breakfast,0,1,89,Online Self / TA,Standard,Deluxe,0
CUST_334,UK,INN00705,Resort Hotel,Kolkata,19-Feb-24,299,14-Dec-24,2,1,3,0,3,3,Not Selected,0,0,149,Online Self / TA,Standard,Standard,1
CUST_368,Australia,INN00706,Resort Hotel,Ahmedabad,9-Jun-24,50,29-Jul-24,2,0,2,2,0,2,Not Selected,1,1,195,Online Self / TA,Premium,Premium,0
CUST_094,UK,INN00707,Resort Hotel,Kolkata,14-Mar-24,50,3-May-24,2,1,3,2,3,5,Breakfast & Dinner,0,0,164,Online Self / TA,Premium,Premium,0
CUST_087,UAE,INN00708,Resort Hotel,Kochi,2-Nov-23,88,29-Jan-24,2,0,2,0,3,3,Not Selected,1,1,154,Online Self / TA,Deluxe,Premium,1
CUST_294,UK,INN00709,Resort Hotel,Pune,24-Sep-23,116,18-Jan-24,2,0,2,0,2,2,Breakfast,0,0,121,Online Self / TA,Standard,Standard,1
CUST_497,UAE,INN00710,Resort Hotel,Chandigarh,27-Jun-24,47,13-Aug-24,2,0,2,2,1,3,Breakfast,1,3,104,Corporate,Standard,Standard,0
CUST_295,Germany,INN00711,City Hotel,Chennai,27-Feb-24,48,15-Apr-24,2,0,2,0,4,4,Breakfast,0,1,115,Online Self / TA,Standard,Deluxe,3
CUST_085,Germany,INN00712,City Hotel,Hyderabad,4-Feb-24,54,29-Mar-24,2,0,2,1,3,4,Breakfast,1,2,95,Online Self / TA,Standard,Standard,2
CUST_421,India,INN00713,City Hotel,Pune,3-Jun-24,33,6-Jul-24,2,0,2,0,1,1,Breakfast,0,1,133,Online Self / TA,Premium,Premium,0
CUST_289,Canada,INN00714,Resort Hotel,Hyderabad,20-Nov-23,73,1-Feb-24,2,0,2,0,2,2,Breakfast,0,2,209,Online Self / TA,Premium,Premium,1
CUST_251,India,INN00715,Resort Hotel,Bhopal,26-Jun-24,54,19-Aug-24,2,0,2,0,3,3,Breakfast,1,1,95,Online Self / TA,Standard,Standard,2
CUST_091,India,INN00716,Resort Hotel,Chennai,11-Sep-24,33,14-Oct-24,2,0,2,1,0,1,Breakfast,0,1,133,Direct,Premium,Premium,0
CUST_368,Australia,INN00717,Resort Hotel,Bhopal,31-Dec-23,38,7-Feb-24,2,1,3,2,0,2,Not Selected,0,1,180,Online Self / TA,Deluxe,Deluxe,0
CUST_371,India,INN00718,Resort Hotel,Jaipur,5-Jun-24,34,9-Jul-24,2,2,4,2,5,7,Breakfast,0,1,103,Company TA/TO,Standard,Standard,0
CUST_052,India,INN00719,Resort Hotel,Jaipur,18-Jan-24,130,27-May-24,2,0,2,0,3,3,Breakfast,0,1,174,Online Self / TA,Premium,Premium,1
CUST_426,France,INN00720,City Hotel,Bangalore,20-Sep-24,39,29-Oct-24,2,0,2,0,1,1,Breakfast,0,1,133,Company TA/TO,Standard,Standard,1
CUST_497,UAE,INN00721,City Hotel,Bangalore,14-Aug-24,39,22-Sep-24,2,0,2,2,0,2,Breakfast,1,3,133,Online Self / TA,Standard,Standard,1
CUST_226,France,INN00722,City Hotel,Kolkata,1-Jun-24,45,16-Jul-24,2,0,2,2,3,5,Breakfast,1,1,107,Company TA/TO,Standard,Standard,0
CUST_105,Germany,INN00723,City Hotel,Bhopal,5-Mar-24,31,5-Apr-24,2,0,2,2,2,4,Not Selected,0,0,135,Online Self / TA,Standard,Standard,0
CUST_234,UK,INN00724,City Hotel,Indore,6-Sep-24,48,24-Oct-24,2,0,2,0,2,2,Breakfast & Dinner,0,1,210,Company TA/TO,Premium,Premium,1
CUST_195,Germany,INN00725,Resort Hotel,Chennai,28-Aug-24,59,26-Oct-24,2,0,2,0,2,2,Breakfast & Dinner,0,0,145,Company TA/TO,Premium,Premium,0
CUST_378,Australia,INN00726,Resort Hotel,Bhopal,6-Dec-23,48,23-Jan-24,2,0,2,1,3,4,Breakfast,1,4,195,Online Self / TA,Premium,Premium,1
CUST_452,India,INN00727,Resort Hotel,Delhi,7-Jun-24,48,25-Jul-24,2,0,2,2,1,3,Breakfast,0,1,124,Online Self / TA,Standard,Deluxe,1
CUST_244,UK,INN00728,Resort Hotel,Jaipur,8-Jan-24,48,25-Feb-24,2,0,2,0,3,3,Breakfast,0,0,167,Online Self / TA,Deluxe,Deluxe,1
CUST_585,Germany,INN00729,Resort Hotel,Mumbai,22-Aug-24,48,9-Oct-24,2,0,2,1,0,1,Breakfast,1,1,145,Company TA/TO,Premium,Premium,0
CUST_525,Germany,INN00730,Resort Hotel,Delhi,9-Jun-24,96,13-Sep-24,2,0,2,0,3,3,Breakfast,0,0,166,Online Self / TA,Standard,Standard,2
CUST_266,France,INN00731,Resort Hotel,Kochi,2-Dec-23,51,22-Jan-24,2,2,4,0,4,4,Breakfast & Dinner,0,0,115,Online Self / TA,Standard,Deluxe,0
CUST_318,Australia,INN00732,City Hotel,Delhi,17-Nov-23,96,21-Feb-24,1,0,1,1,1,2,Breakfast,0,0,166,Direct,Standard,Deluxe,2
CUST_395,Germany,INN00733,City Hotel,Kolkata,5-Jul-24,41,15-Aug-24,2,0,2,4,10,14,Breakfast,1,1,121,Online Self / TA,Standard,Deluxe,0
CUST_005,Germany,INN00734,City Hotel,Lucknow,15-Feb-24,6,21-Feb-24,1,0,1,2,2,4,Breakfast,0,0,162,Direct,Premium,Premium,2
CUST_252,India,INN00735,City Hotel,Pune,26-Mar-24,27,22-Apr-24,2,0,2,0,3,3,Breakfast & Dinner,1,1,153,Direct,Standard,Standard,0
CUST_403,USA,INN00736,City Hotel,Mumbai,30-Jul-24,28,27-Aug-24,2,0,2,0,3,3,Breakfast,0,0,133,Online Self / TA,Standard,Standard,0
CUST_303,USA,INN00737,Resort Hotel,Kochi,16-Oct-24,30,15-Nov-24,2,2,4,2,3,5,Breakfast,0,0,134,Direct,Standard,Deluxe,1
CUST_373,USA,INN00738,Resort Hotel,Goa,13-Dec-23,45,27-Jan-24,2,0,2,2,5,7,Not Selected,0,1,107,Online Self / TA,Standard,Deluxe,2
CUST_365,Germany,INN00739,Resort Hotel,Pune,13-Dec-23,52,3-Feb-24,2,0,2,1,2,3,Not Selected,0,0,145,Online Self / TA,Deluxe,Deluxe,2
CUST_474,UK,INN00740,Resort Hotel,Jaipur,3-Nov-24,31,4-Dec-24,2,0,2,1,2,3,Breakfast,0,0,145,Direct,Standard,Deluxe,0
CUST_333,USA,INN00741,Resort Hotel,Delhi,2-Nov-23,74,15-Jan-24,2,0,2,0,3,3,Breakfast,1,1,107,Online Self / TA,Standard,Standard,1
CUST_164,UK,INN00742,Resort Hotel,Ahmedabad,4-Aug-24,31,4-Sep-24,2,2,4,0,1,1,Not Selected,0,1,167,Online Self / TA,Premium,Premium,0
CUST_281,India,INN00743,Resort Hotel,Pune,10-Mar-24,87,5-Jun-24,2,1,3,2,4,6,Breakfast,0,0,134,Online Self / TA,Standard,Standard,2
CUST_188,Australia,INN00744,City Hotel,Delhi,15-Dec-23,48,1-Feb-24,2,0,2,0,3,3,Breakfast,0,1,130,Online Self / TA,Standard,Standard,0
CUST_272,India,INN00745,City Hotel,Delhi,14-Mar-24,41,24-Apr-24,2,0,2,2,1,3,Breakfast & Dinner,0,0,164,Online Self / TA,Premium,Premium,0
CUST_475,Germany,INN00746,City Hotel,Lucknow,26-Oct-24,35,30-Nov-24,3,0,3,1,2,3,Breakfast,1,1,149,Company TA/TO,Deluxe,Deluxe,0
CUST_346,France,INN00747,City Hotel,Chandigarh,25-May-24,28,22-Jun-24,2,0,2,0,4,4,Breakfast & Dinner,1,2,154,Direct,Deluxe,Deluxe,0
CUST_113,USA,INN00748,Resort Hotel,Chandigarh,14-Aug-24,77,30-Oct-24,2,0,2,0,1,1,Breakfast,0,0,195,Direct,Premium,Premium,1
CUST_365,Germany,INN00749,Resort Hotel,Bangalore,11-Apr-24,33,14-May-24,2,0,2,1,1,2,Breakfast,0,0,134,Online Self / TA,Standard,Deluxe,0
CUST_031,India,INN00750,Resort Hotel,Goa,28-Sep-24,30,28-Oct-24,1,0,1,2,3,5,Breakfast & Dinner,0,1,107,Online Self / TA,Standard,Standard,0
CUST_175,Germany,INN00751,Resort Hotel,Goa,18-Jul-24,34,21-Aug-24,1,0,1,0,2,2,Breakfast,0,1,164,Direct,Standard,Standard,0
CUST_452,India,INN00752,Resort Hotel,Mumbai,30-Jan-24,298,23-Nov-24,2,1,3,1,1,2,Breakfast & Dinner,0,1,183,Direct,Standard,Deluxe,1
CUST_378,Australia,INN00753,Resort Hotel,Ahmedabad,18-Jan-24,35,22-Feb-24,2,2,4,0,3,3,Breakfast,1,4,160,Online Self / TA,Standard,Deluxe,1
CUST_467,UAE,INN00754,Resort Hotel,Hyderabad,28-Sep-24,40,7-Nov-24,2,0,2,2,1,3,Breakfast,0,0,121,Company TA/TO,Standard,Deluxe,0
CUST_436,France,INN00755,Resort Hotel,Bhopal,12-Nov-23,101,21-Feb-24,2,0,2,0,3,3,Not Selected,0,1,164,Online Self / TA,Premium,Premium,2
CUST_058,Australia,INN00756,Resort Hotel,Kochi,28-Mar-24,101,7-Jul-24,3,0,3,0,2,2,Breakfast,0,1,219,Direct,Premium,Premium,2
CUST_456,France,INN00757,City Hotel,Kochi,26-Feb-24,101,6-Jun-24,2,0,2,0,4,4,Breakfast & Dinner,1,1,134,Online Self / TA,Standard,Standard,2
CUST_569,Canada,INN00758,City Hotel,Delhi,13-Dec-23,101,23-Mar-24,2,0,2,1,1,2,Breakfast,1,1,164,Company TA/TO,Premium,Premium,2
CUST_218,Australia,INN00759,City Hotel,Chennai,31-May-24,38,8-Jul-24,2,0,2,0,3,3,Breakfast,0,0,107,Online Self / TA,Standard,Standard,0
CUST_147,UAE,INN00760,City Hotel,Chandigarh,9-Sep-24,76,24-Nov-24,2,1,3,0,3,3,Breakfast,1,3,103,Direct,Deluxe,Premium,1
CUST_255,Germany,INN00761,City Hotel,Kochi,2-Apr-24,70,11-Jun-24,2,1,3,0,3,3,Breakfast,0,1,115,Direct,Deluxe,Deluxe,1
CUST_588,Australia,INN00762,Resort Hotel,Delhi,7-Dec-23,70,15-Feb-24,2,1,3,2,2,4,Not Selected,1,1,115,Company TA/TO,Deluxe,Deluxe,1
CUST_378,Australia,INN00763,Resort Hotel,Delhi,13-Oct-24,68,20-Dec-24,2,1,3,2,3,5,Breakfast,0,4,135,Online Self / TA,Deluxe,Deluxe,1
CUST_308,Australia,INN00764,Resort Hotel,Pune,6-Oct-24,63,8-Dec-24,2,1,3,2,1,3,Breakfast,1,3,195,Direct,Premium,Premium,0
CUST_012,India,INN00765,Resort Hotel,Kolkata,26-May-24,11,6-Jun-24,2,2,4,0,2,2,Breakfast & Dinner,0,0,173,Online Self / TA,Deluxe,Premium,0
CUST_308,Australia,INN00766,Resort Hotel,Mumbai,5-Mar-24,32,6-Apr-24,1,0,1,1,1,2,Breakfast,1,3,107,Online Self / TA,Standard,Standard,1
CUST_567,UAE,INN00767,City Hotel,Lucknow,25-Jul-24,29,23-Aug-24,2,2,4,0,4,4,Breakfast,1,1,107,Online Self / TA,Standard,Standard,1
CUST_370,India,INN00768,City Hotel,Delhi,22-Feb-24,47,9-Apr-24,2,0,2,1,2,3,Breakfast,0,0,164,Corporate,Premium,Premium,2
CUST_309,Canada,INN00769,City Hotel,Kolkata,3-Apr-24,50,23-May-24,2,0,2,2,2,4,Breakfast,1,1,139,Online Self / TA,Deluxe,Premium,1
CUST_455,Germany,INN00770,Resort Hotel,Kochi,31-Jul-24,29,29-Aug-24,2,0,2,0,2,2,Breakfast & Dinner,1,1,154,Online Self / TA,Deluxe,Deluxe,2
CUST_493,USA,INN00771,Resort Hotel,Jaipur,3-Aug-24,36,8-Sep-24,2,0,2,0,2,2,Breakfast,0,1,135,Groups,Deluxe,Deluxe,0
CUST_422,India,INN00772,Resort Hotel,Bhopal,5-Oct-24,49,23-Nov-24,2,0,2,0,4,4,Not Selected,1,1,103,Online Self / TA,Standard,Standard,1
CUST_305,Germany,INN00773,Resort Hotel,Chandigarh,24-Dec-23,70,3-Mar-24,2,0,2,3,9,12,Breakfast,0,1,116,Online Self / TA,Deluxe,Deluxe,0
CUST_324,UK,INN00774,Resort Hotel,Indore,29-Jul-24,110,16-Nov-24,2,0,2,0,1,1,Not Selected,1,2,91,Company TA/TO,Standard,Deluxe,1
CUST_475,Germany,INN00775,Resort Hotel,Delhi,10-Jan-24,8,18-Jan-24,2,0,2,0,1,1,Not Selected,0,1,135,Online Self / TA,Deluxe,Deluxe,0
CUST_171,India,INN00776,City Hotel,Bangalore,21-May-24,119,17-Sep-24,2,2,4,1,3,4,Breakfast,1,1,109,Direct,Standard,Standard,1
CUST_534,UK,INN00777,City Hotel,Chennai,18-Feb-24,30,19-Mar-24,1,0,1,0,3,3,Breakfast,1,2,146,Direct,Standard,Deluxe,2
CUST_567,UAE,INN00778,City Hotel,Bhopal,21-Mar-24,29,19-Apr-24,2,0,2,0,1,1,Breakfast,0,1,165,Online Self / TA,Deluxe,Deluxe,1
CUST_073,USA,INN00779,City Hotel,Lucknow,20-Dec-23,71,29-Feb-24,2,0,2,0,3,3,Breakfast,0,0,134,Direct,Standard,Standard,0
CUST_076,France,INN00780,City Hotel,Hyderabad,10-Nov-24,37,17-Dec-24,3,0,3,1,2,3,Breakfast,1,1,133,Online Self / TA,Standard,Standard,1
CUST_239,Canada,INN00781,Resort Hotel,Kochi,13-May-24,40,22-Jun-24,2,0,2,0,2,2,Breakfast,0,0,240,Online Self / TA,Premium,Premium,0
CUST_097,UAE,INN00782,Resort Hotel,Ahmedabad,20-May-24,37,26-Jun-24,2,0,2,0,2,2,Breakfast,0,0,157,Online Self / TA,Standard,Standard,1
CUST_312,India,INN00783,Resort Hotel,Jaipur,29-Sep-24,0,29-Sep-24,2,0,2,0,3,3,Breakfast,0,0,188,Online Self / TA,Premium,Premium,0
CUST_378,Australia,INN00784,Resort Hotel,Goa,28-Sep-24,37,4-Nov-24,1,0,1,1,1,2,Breakfast,1,4,133,Online Self / TA,Standard,Deluxe,1
CUST_550,India,INN00785,Resort Hotel,Jaipur,18-Dec-23,37,24-Jan-24,2,0,2,0,1,1,Breakfast,1,1,145,Online Self / TA,Standard,Deluxe,1
CUST_277,UAE,INN00786,Resort Hotel,Pune,9-Feb-24,97,16-May-24,2,0,2,0,2,2,Breakfast & Dinner,0,1,134,Company TA/TO,Standard,Standard,2
